timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
21636,1.97,-0.84,10.11,-0.39,-0.22,-0.08,-2.35,8.54,-88.03
21643,1.88,-0.94,10.06,-0.43,-0.19,-0.00,-2.86,8.89,-88.94
21650,1.70,-1.20,9.89,-0.44,-0.16,0.06,-2.88,9.25,-89.94
21657,1.62,-1.31,9.80,-0.44,-0.16,0.06,-2.46,9.57,-89.68
21664,1.45,-1.51,9.62,-0.44,-0.15,0.09,-2.50,9.94,-89.17
21671,1.39,-1.60,9.55,-0.42,-0.15,0.09,-2.53,9.69,-88.78
21678,1.33,-1.67,9.40,-0.39,-0.16,0.06,-2.78,9.82,-88.86
21685,1.37,-1.70,9.33,-0.39,-0.16,0.06,-2.94,12.03,-84.11
21692,1.41,-1.65,9.24,-0.35,-0.17,0.02,-3.74,10.55,-88.35
21699,1.48,-1.59,9.19,-0.30,-0.19,-0.01,-3.07,9.84,-88.41
21706,1.65,-1.40,9.12,-0.26,-0.20,-0.03,-3.04,9.65,-87.88
21713,1.73,-1.28,9.14,-0.26,-0.20,-0.03,-3.01,10.10,-87.49
21720,1.81,-1.05,9.20,-0.22,-0.20,-0.03,-3.05,10.00,-88.54
21727,1.85,-1.01,9.25,-0.22,-0.19,-0.01,-3.29,10.32,-89.46
21734,1.91,-1.02,9.29,-0.22,-0.17,0.01,-3.20,9.88,-85.05
21741,1.93,-1.08,9.31,-0.22,-0.17,0.01,-4.05,12.23,-87.55
21748,1.92,-1.15,9.28,-0.23,-0.15,0.04,-2.95,10.30,-88.29
21755,1.91,-1.18,9.27,-0.24,-0.13,0.05,-3.64,10.55,-88.45
21762,1.87,-1.26,9.32,-0.24,-0.11,0.06,-3.67,10.60,-89.77
21769,1.83,-1.34,9.38,-0.25,-0.11,0.06,-3.41,10.73,-89.54
21776,1.80,-1.48,9.48,-0.26,-0.09,0.07,-3.10,11.09,-88.97
21783,1.80,-1.57,9.50,-0.27,-0.07,0.07,-4.33,12.76,-84.04
21790,1.81,-1.75,9.52,-0.27,-0.06,0.07,-3.89,10.93,-88.31
21797,1.83,-1.83,9.50,-0.28,-0.06,0.07,-3.83,11.58,-88.45
