timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
19550,0.04,2.43,9.54,0.02,0.00,0.01,3.48,-7.29,-87.61
19557,0.08,2.44,9.55,0.02,0.00,0.01,3.14,-6.93,-87.97
19564,0.08,2.47,9.55,0.02,-0.00,0.00,2.82,-6.94,-88.51
19571,0.09,2.50,9.56,0.02,-0.00,0.00,2.91,-6.83,-87.78
19578,0.10,2.49,9.52,0.02,-0.00,0.00,2.91,-6.18,-88.57
19585,0.12,2.48,9.52,0.02,-0.00,0.00,3.23,-6.14,-88.54
19592,0.12,2.51,9.53,0.02,-0.00,0.00,3.32,-6.87,-87.84
19599,0.10,2.52,9.53,0.02,0.00,0.01,3.39,-7.04,-85.46
19606,0.11,2.54,9.54,0.02,0.00,0.01,2.63,-4.41,-85.97
19613,0.08,2.53,9.56,0.02,0.00,0.01,3.17,-7.22,-87.26
19620,0.08,2.53,9.55,0.02,0.00,0.01,3.08,-6.78,-87.36
19627,0.07,2.52,9.55,0.02,0.00,0.01,2.38,-7.42,-87.24
19634,0.08,2.52,9.54,0.02,0.00,0.01,2.72,-7.23,-87.12
19641,0.06,2.53,9.54,0.02,0.00,0.01,3.07,-6.66,-87.18
19648,0.05,2.50,9.53,0.02,0.00,0.01,3.32,-6.30,-87.53
19655,0.06,2.48,9.54,0.02,0.00,0.01,2.86,-5.17,-83.13
19662,0.07,2.50,9.53,0.03,0.00,0.00,2.89,-7.54,-88.45
19669,0.07,2.50,9.53,0.03,0.00,0.00,3.17,-6.68,-88.40
19676,0.08,2.48,9.53,0.03,-0.00,0.00,3.07,-6.99,-88.42
19683,0.07,2.48,9.54,0.03,-0.00,0.00,3.17,-6.88,-89.29
19690,0.08,2.47,9.54,0.03,-0.00,0.00,3.30,-6.64,-88.76
19697,0.11,2.47,9.53,0.03,-0.00,0.00,3.26,-6.50,-83.65
19704,0.11,2.47,9.54,0.03,-0.00,0.00,2.48,-5.22,-87.90
19711,0.10,2.48,9.52,0.03,0.00,0.01,3.13,-6.72,-88.44
19718,0.10,2.49,9.51,0.04,0.00,0.01,3.35,-7.32,-88.06
19725,0.09,2.50,9.52,0.04,0.00,0.01,3.49,-7.28,-87.55
19732,0.08,2.52,9.54,0.04,0.00,0.01,3.33,-7.48,-87.66
19739,0.07,2.54,9.54,0.04,0.00,0.01,3.76,-7.51,-87.88
19746,0.09,2.57,9.54,0.04,0.00,0.01,3.61,-7.73,-85.60
19753,0.08,2.55,9.54,0.04,0.00,0.01,2.65,-6.27,-84.71
19760,0.08,2.56,9.54,0.04,0.00,0.01,3.33,-7.32,-87.87
19767,0.07,2.57,9.54,0.04,0.00,0.01,3.36,-7.57,-88.66
19774,0.06,2.57,9.52,0.04,0.00,0.01,3.38,-7.64,-88.26
19781,0.08,2.57,9.52,0.04,0.00,0.01,3.70,-7.41,-88.99
19788,0.07,2.57,9.53,0.04,0.00,0.01,3.57,-7.57,-88.60
19795,0.05,2.56,9.53,0.04,0.00,0.01,3.42,-5.47,-85.53
19802,0.05,2.56,9.51,0.04,0.00,0.00,2.84,-7.10,-88.59
19809,0.03,2.54,9.52,0.04,0.00,0.00,3.93,-7.07,-88.34
19816,0.06,2.54,9.53,0.04,-0.00,0.00,3.62,-6.94,-88.04
19823,0.07,2.55,9.53,0.04,-0.00,-0.00,4.03,-7.15,-88.18
19830,0.06,2.54,9.53,0.04,-0.00,-0.00,4.00,-7.35,-87.46
19837,0.09,2.56,9.52,0.04,-0.00,-0.00,4.31,-7.38,-87.11
19844,0.10,2.57,9.53,0.04,-0.00,-0.01,3.68,-7.89,-84.08
19851,0.08,2.57,9.54,0.03,-0.00,-0.01,3.32,-5.41,-85.52
19858,0.08,2.62,9.53,0.03,-0.00,-0.00,3.80,-7.88,-87.18
19865,0.11,2.62,9.54,0.03,-0.00,-0.00,3.98,-7.64,-87.47
19872,0.09,2.62,9.53,0.03,-0.00,-0.00,3.23,-7.83,-88.06
19879,0.08,2.61,9.53,0.03,-0.00,0.00,3.30,-8.05,-87.43
19886,0.08,2.64,9.53,0.03,-0.00,0.00,3.36,-8.16,-88.12
19893,0.08,2.64,9.51,0.03,-0.00,0.00,3.35,-7.75,-83.65
19900,0.07,2.63,9.52,0.03,-0.00,0.00,2.70,-7.21,-88.57
19907,0.07,2.63,9.51,0.02,0.00,0.00,3.01,-7.04,-88.56
19914,0.05,2.60,9.50,0.02,-0.00,0.00,3.96,-6.94,-88.98
19921,0.05,2.60,9.51,0.02,-0.00,0.00,3.43,-6.75,-88.83
19928,0.06,2.56,9.50,0.02,-0.00,-0.00,3.73,-7.25,-88.32
19935,0.07,2.57,9.50,0.02,-0.00,-0.00,3.64,-7.12,-88.59
19942,0.07,2.55,9.52,0.03,-0.00,-0.01,3.42,-6.91,-81.91
19949,0.06,2.54,9.52,0.03,-0.00,-0.01,2.35,-6.39,-87.09
19956,0.06,2.53,9.51,0.03,-0.00,-0.01,3.41,-7.73,-87.15
19963,0.06,2.53,9.52,0.04,-0.00,-0.01,3.62,-7.70,-87.04
19970,0.06,2.56,9.52,0.04,-0.00,-0.01,4.22,-7.41,-87.01
19977,0.07,2.58,9.52,0.04,-0.00,-0.01,3.60,-7.66,-87.02
19984,0.06,2.62,9.54,0.04,-0.00,-0.00,3.89,-7.76,-87.26
19991,0.07,2.63,9.54,0.04,-0.00,-0.00,3.61,-7.83,-86.26
19998,0.06,2.67,9.56,0.04,-0.01,-0.00,2.34,-6.12,-83.97
20005,0.07,2.69,9.54,0.04,-0.01,-0.00,3.27,-7.53,-87.58
20012,0.06,2.71,9.50,0.03,-0.01,-0.01,3.00,-7.42,-87.40
20019,0.06,2.69,9.50,0.02,-0.01,-0.01,3.24,-7.51,-87.11
20026,0.06,2.70,9.48,0.02,-0.01,-0.02,3.61,-7.67,-87.65
20033,0.06,2.71,9.49,0.02,-0.01,-0.02,3.48,-7.09,-87.33
20040,0.06,2.72,9.50,0.02,-0.01,-0.02,3.51,-5.32,-83.67
20047,0.07,2.72,9.54,0.01,-0.01,-0.03,3.14,-7.38,-87.56
20054,0.05,2.71,9.55,0.01,-0.01,-0.04,3.33,-7.25,-87.90
20061,0.06,2.74,9.54,0.00,-0.01,-0.04,3.08,-7.66,-87.31
20068,0.07,2.73,9.51,-0.01,-0.01,-0.04,2.98,-7.41,-86.90
20075,0.07,2.74,9.51,-0.02,-0.01,-0.04,2.94,-7.89,-87.66
20082,0.12,2.77,9.49,-0.02,-0.01,-0.03,3.61,-7.73,-87.08
20089,0.13,2.76,9.49,-0.02,-0.01,-0.03,3.24,-7.88,-83.78
20096,0.17,2.75,9.48,-0.02,-0.01,-0.02,2.82,-6.37,-85.17
20103,0.17,2.74,9.49,-0.01,-0.00,-0.01,3.07,-8.29,-87.12
20110,0.15,2.69,9.52,-0.01,-0.00,0.00,3.54,-8.04,-87.56
20117,0.14,2.68,9.52,-0.00,-0.00,0.00,3.39,-7.76,-87.39
