timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
14050,1.50,0.11,9.93,0.07,-0.02,0.06,-1.48,5.51,-85.57
14057,1.38,0.12,9.94,0.07,-0.02,0.06,-2.13,6.52,-90.87
14064,1.31,0.14,9.95,0.09,0.00,0.10,-1.59,5.55,-91.08
14071,1.15,0.27,9.96,0.11,0.01,0.13,-1.75,5.16,-91.00
14078,1.07,0.33,9.98,0.12,0.02,0.15,-1.78,5.41,-91.33
14085,0.89,0.50,9.98,0.12,0.02,0.15,-2.12,4.79,-91.36
14092,0.82,0.58,9.97,0.12,0.03,0.15,-1.72,5.38,-89.74
14099,0.66,0.69,9.96,0.11,0.03,0.15,-2.86,6.74,-88.29
14106,0.61,0.71,9.96,0.09,0.03,0.13,-1.78,5.74,-91.54
14113,0.53,0.61,9.93,0.09,0.03,0.13,-1.74,5.03,-91.57
14120,0.52,0.55,9.90,0.06,0.03,0.09,-1.14,5.58,-91.46
14127,0.55,0.39,9.88,0.04,0.02,0.03,-1.49,5.13,-91.52
14134,0.59,0.33,9.86,0.02,0.01,-0.02,-1.36,5.31,-91.42
14141,0.66,0.18,9.88,0.02,0.01,-0.02,-1.34,5.45,-90.76
14148,0.72,0.12,9.88,0.02,0.00,-0.07,-1.49,7.38,-85.97
14155,0.82,0.06,9.88,0.02,-0.00,-0.09,-2.03,5.14,-90.92
14162,0.85,0.01,9.86,0.02,-0.00,-0.09,-1.49,5.06,-90.00
14169,0.87,-0.04,9.82,0.02,-0.00,-0.09,-1.68,5.14,-90.08
14176,0.89,-0.02,9.82,0.02,-0.00,-0.07,-1.49,4.97,-90.76
14183,0.84,-0.01,9.83,0.03,0.00,-0.05,-1.39,4.78,-90.72
14190,0.78,-0.02,9.82,0.03,0.00,-0.04,-1.52,4.47,-90.73
14197,0.71,-0.03,9.80,0.03,0.00,-0.04,-1.49,4.91,-89.65
14204,0.67,-0.03,9.77,0.03,0.00,-0.03,-1.59,4.79,-91.33
14211,0.62,-0.01,9.76,0.04,0.00,-0.05,-1.67,5.12,-91.01
14218,0.60,-0.00,9.74,0.04,-0.00,-0.07,-1.78,4.72,-91.04
14225,0.60,0.03,9.79,0.04,-0.00,-0.07,-1.26,5.54,-90.65
14232,0.62,0.05,9.81,0.04,-0.01,-0.09,-1.07,5.26,-90.65
14239,0.68,0.11,9.88,0.04,-0.02,-0.10,-1.17,5.38,-90.75
14246,0.73,0.14,9.91,0.04,-0.03,-0.11,-1.78,6.02,-85.33
14253,0.76,0.23,9.91,0.04,-0.03,-0.11,-1.24,5.13,-90.05
14260,0.84,0.25,9.91,0.04,-0.03,-0.11,-1.13,5.29,-90.21
14267,0.88,0.28,9.86,0.03,-0.03,-0.11,-1.26,5.23,-90.02
14274,0.97,0.29,9.84,0.02,-0.04,-0.10,-1.40,5.09,-90.34
14281,0.99,0.29,9.83,0.02,-0.04,-0.10,-1.65,4.84,-91.00
14288,1.04,0.31,9.84,0.02,-0.03,-0.09,-1.29,4.97,-90.76
14295,1.05,0.27,9.85,0.02,-0.03,-0.07,-1.27,5.10,-86.35
14302,1.11,0.26,9.85,0.02,-0.03,-0.06,-2.19,6.34,-90.94
14309,1.12,0.23,9.87,0.02,-0.03,-0.06,-1.81,5.00,-90.85
14316,1.14,0.23,9.86,0.02,-0.02,-0.04,-1.56,4.87,-90.98
14323,1.17,0.24,9.88,0.03,-0.01,-0.03,-1.20,4.91,-91.44
14330,1.14,0.25,9.87,0.04,-0.01,-0.01,-1.23,4.84,-91.38
14337,1.14,0.28,9.90,0.04,-0.01,-0.01,-1.30,5.04,-89.33
14344,1.09,0.28,9.93,0.05,-0.00,0.00,-1.75,6.40,-87.33
14351,1.06,0.31,9.94,0.05,0.00,0.02,-1.14,4.76,-91.25
14358,1.00,0.29,9.95,0.05,0.01,0.05,-0.91,4.38,-90.47
14365,0.97,0.24,9.91,0.05,0.01,0.05,-1.23,4.53,-90.02
14372,0.91,0.27,9.88,0.05,0.02,0.07,-1.14,4.59,-90.57
14379,0.90,0.32,9.86,0.04,0.02,0.08,-1.36,4.76,-90.63
14386,0.81,0.33,9.84,0.05,0.02,0.08,-0.99,4.41,-90.24
14393,0.76,0.34,9.85,0.05,0.02,0.08,-0.94,6.08,-86.36
14400,0.71,0.33,9.82,0.05,0.02,0.06,-1.96,5.64,-90.60
14407,0.69,0.34,9.86,0.05,0.02,0.04,-1.24,3.90,-91.45
