timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
20113,0.67,-0.18,9.90,-0.01,-0.00,0.00,0.64,6.59,-85.21
20120,0.67,-0.20,9.89,-0.01,-0.00,0.01,-0.16,5.07,-88.98
20127,0.67,-0.20,9.88,-0.01,-0.00,0.01,0.60,4.21,-89.04
20134,0.67,-0.22,9.90,-0.02,-0.00,0.01,0.75,4.49,-89.86
20141,0.66,-0.22,9.90,-0.01,0.00,0.02,0.96,4.63,-89.55
20148,0.66,-0.17,9.89,-0.01,0.00,0.02,1.07,5.03,-89.75
20155,0.64,-0.18,9.92,-0.01,0.00,0.02,0.92,4.94,-85.81
20162,0.61,-0.16,9.90,-0.01,0.00,0.03,0.06,6.11,-89.42
20169,0.58,-0.16,9.91,-0.01,0.00,0.03,0.77,4.97,-89.32
20176,0.59,-0.14,9.89,-0.01,0.00,0.02,0.75,4.79,-89.16
20183,0.58,-0.14,9.90,-0.01,0.00,0.02,1.20,4.59,-88.69
20190,0.57,-0.16,9.88,-0.02,0.00,0.01,0.86,4.85,-89.10
20197,0.59,-0.17,9.87,-0.02,-0.00,0.01,1.07,4.22,-88.38
20204,0.61,-0.21,9.87,-0.02,-0.00,0.00,0.88,4.71,-87.94
20211,0.61,-0.23,9.86,-0.02,-0.00,0.00,-0.15,6.40,-84.74
20218,0.64,-0.27,9.87,-0.01,-0.00,-0.00,0.63,4.41,-88.97
20225,0.65,-0.28,9.86,-0.01,-0.00,-0.00,0.63,3.87,-89.05
20232,0.68,-0.30,9.84,-0.01,-0.00,-0.00,0.39,3.92,-89.18
20239,0.67,-0.30,9.86,-0.01,-0.00,-0.00,0.73,4.31,-89.46
20246,0.67,-0.30,9.86,-0.01,-0.00,0.00,0.69,4.40,-89.77
20253,0.67,-0.29,9.87,-0.01,0.00,0.01,0.67,5.45,-84.24
20260,0.67,-0.28,9.88,-0.01,0.00,0.01,-0.48,5.83,-88.94
20267,0.65,-0.27,9.87,-0.01,0.00,0.01,0.76,4.84,-89.30
20274,0.64,-0.26,9.87,-0.01,0.00,0.02,0.76,5.28,-89.52
20281,0.60,-0.25,9.88,-0.01,0.00,0.02,0.53,4.91,-88.37
20288,0.58,-0.22,9.88,-0.00,0.00,0.02,0.66,4.93,-88.31
20295,0.56,-0.22,9.90,-0.00,0.00,0.02,0.91,4.46,-88.25
20302,0.56,-0.22,9.90,-0.00,0.00,0.02,1.04,4.74,-84.89
20309,0.57,-0.23,9.92,-0.00,0.00,0.01,0.34,5.69,-84.83
20316,0.58,-0.22,9.93,-0.01,0.00,0.00,1.24,4.68,-88.19
20323,0.58,-0.23,9.92,-0.01,0.00,0.00,1.15,4.69,-87.96
20330,0.57,-0.25,9.89,-0.01,-0.00,-0.01,0.60,5.09,-88.98
20337,0.56,-0.26,9.88,-0.01,0.00,-0.02,0.88,4.62,-88.29
20344,0.53,-0.25,9.86,-0.01,0.00,-0.02,0.44,4.43,-89.48
20351,0.53,-0.25,9.88,-0.01,0.00,-0.02,0.72,5.76,-84.64
20358,0.51,-0.28,9.85,-0.00,0.00,-0.02,0.19,4.69,-89.75
20365,0.50,-0.28,9.88,-0.00,-0.00,-0.02,0.45,4.47,-88.85
20372,0.50,-0.29,9.86,0.00,-0.00,-0.03,0.82,4.62,-89.42
20379,0.51,-0.33,9.86,0.00,-0.00,-0.03,0.57,4.90,-88.86
20386,0.53,-0.34,9.89,0.00,-0.00,-0.04,0.73,4.62,-88.47
20393,0.54,-0.35,9.89,0.01,-0.01,-0.05,0.80,4.65,-88.78
20400,0.62,-0.35,9.91,0.01,-0.01,-0.07,0.64,5.13,-84.79
20407,0.65,-0.35,9.90,0.01,-0.01,-0.07,-0.28,6.40,-88.29
20414,0.75,-0.31,9.91,0.02,-0.01,-0.07,0.98,4.25,-87.78
20421,0.77,-0.30,9.91,0.02,-0.01,-0.08,0.45,4.43,-89.11
20428,0.82,-0.25,9.92,0.03,-0.00,-0.07,0.63,4.47,-88.72
20435,0.85,-0.21,9.93,0.03,-0.00,-0.07,0.63,4.37,-88.48
20442,0.87,-0.17,9.91,0.03,0.00,-0.06,0.37,4.65,-88.70
20449,0.89,-0.18,9.91,0.03,0.01,-0.04,0.04,4.14,-88.86
20456,0.89,-0.15,9.87,0.02,0.02,-0.02,-0.73,6.27,-85.41
20463,0.88,-0.17,9.85,0.02,0.02,-0.02,0.69,4.38,-89.29
20470,0.86,-0.14,9.83,0.03,0.02,-0.01,0.53,4.38,-89.33
20477,0.84,-0.15,9.82,0.03,0.03,-0.01,0.99,4.85,-89.43
20484,0.82,-0.20,9.83,0.03,0.03,-0.00,1.26,4.94,-89.48
20491,0.83,-0.23,9.84,0.03,0.03,-0.00,0.96,4.84,-89.45
20498,0.84,-0.30,9.89,0.03,0.04,0.00,0.85,5.57,-84.33
20505,0.86,-0.30,9.94,0.04,0.04,0.01,0.38,5.71,-88.54
20512,0.94,-0.23,10.07,0.06,0.05,0.01,0.67,4.59,-88.26
20519,0.95,-0.18,10.14,0.06,0.05,0.01,1.08,3.95,-88.32
20526,1.01,-0.03,10.25,0.06,0.05,0.02,0.80,4.15,-88.72
20533,1.03,0.07,10.29,0.06,0.06,0.05,0.83,4.14,-87.88
20540,1.06,0.15,10.27,0.06,0.07,0.09,1.20,4.47,-89.05
20547,1.03,0.27,10.29,0.06,0.07,0.09,0.56,4.68,-86.50
20554,0.94,0.50,10.35,0.06,0.09,0.12,-0.34,5.54,-86.22
20561,0.87,0.71,10.44,0.06,0.10,0.14,0.86,4.57,-88.86
20568,0.71,1.16,10.62,0.05,0.10,0.14,0.57,4.65,-88.89
20575,0.65,1.42,10.69,0.05,0.10,0.14,0.48,4.22,-89.32
20582,0.59,1.77,10.77,0.01,0.10,0.12,1.10,4.87,-89.30
20589,0.59,1.85,10.77,-0.05,0.10,0.10,1.23,4.63,-89.37
20596,0.70,1.88,10.63,-0.12,0.10,0.06,0.44,6.04,-84.51
20603,0.80,1.78,10.49,-0.12,0.10,0.06,0.10,4.91,-88.70
