timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
46606,5.21,-6.54,6.19,0.01,0.02,-0.08,-10.08,34.04,-68.34
46613,5.14,-6.56,6.13,0.00,0.04,-0.08,-10.04,30.42,-73.60
46620,5.10,-6.59,6.11,0.01,0.05,-0.08,-9.68,33.12,-72.70
46627,5.00,-6.70,6.11,0.01,0.07,-0.08,-10.08,33.65,-73.50
46634,5.00,-6.76,6.08,0.01,0.07,-0.08,-9.72,33.57,-73.44
46641,5.09,-6.90,6.12,0.02,0.07,-0.09,-9.54,33.47,-73.31
46648,5.17,-6.90,6.12,0.04,0.08,-0.10,-9.65,33.28,-69.42
46655,5.42,-6.90,6.13,0.05,0.09,-0.11,-10.39,34.39,-72.55
46662,5.57,-6.87,6.14,0.05,0.09,-0.11,-9.60,32.75,-72.86
46669,5.87,-6.86,6.16,0.06,0.10,-0.11,-9.63,33.22,-73.15
46676,5.96,-6.87,6.17,0.07,0.12,-0.11,-9.72,33.12,-72.67
46683,6.12,-6.88,6.11,0.07,0.15,-0.11,-9.76,32.80,-72.13
46690,6.09,-6.89,6.07,0.07,0.15,-0.11,-9.49,33.12,-72.20
46697,5.98,-6.99,6.00,0.08,0.18,-0.09,-9.44,32.68,-72.23
46704,5.91,-7.06,5.98,0.08,0.21,-0.06,-10.44,34.08,-67.61
46711,5.79,-7.11,5.94,0.10,0.23,-0.04,-9.57,32.46,-73.03
46718,5.73,-7.09,5.93,0.10,0.23,-0.04,-9.22,32.51,-73.41
46725,5.64,-7.01,5.93,0.12,0.24,-0.02,-9.56,32.86,-73.60
46732,5.61,-6.97,5.93,0.15,0.26,-0.01,-9.79,32.77,-73.71
46739,5.51,-6.85,5.95,0.17,0.27,0.01,-9.49,32.70,-73.47
46746,5.45,-6.79,5.96,0.17,0.27,0.01,-9.27,33.56,-69.70
46753,5.39,-6.66,5.96,0.19,0.29,0.01,-10.08,34.27,-73.81
46760,5.37,-6.61,5.96,0.20,0.32,0.01,-9.31,32.53,-73.30
46767,5.32,-6.56,6.00,0.20,0.34,0.00,-9.30,32.34,-73.94
46774,5.30,-6.58,6.00,0.20,0.34,0.00,-9.18,32.18,-73.31
46781,5.26,-6.59,5.96,0.21,0.36,-0.02,-9.22,31.83,-72.80
46788,5.21,-6.58,5.93,0.21,0.39,-0.03,-8.87,31.95,-73.49
46795,5.09,-6.55,5.89,0.22,0.42,-0.04,-8.56,32.23,-71.59
46802,5.03,-6.49,5.86,0.22,0.42,-0.04,-9.21,33.73,-70.51
46809,4.81,-6.35,5.88,0.23,0.44,-0.05,-8.46,31.86,-73.46
46816,4.71,-6.31,5.93,0.24,0.47,-0.08,-7.88,31.89,-73.88
