timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
68755,0.86,4.88,8.45,-0.00,0.00,0.00,1.14,-18.72,-85.19
68762,0.86,4.86,8.47,0.00,0.00,0.01,0.77,-17.67,-85.43
68769,0.86,4.88,8.47,0.00,0.00,0.01,0.79,-18.49,-85.28
68776,0.88,4.88,8.47,0.00,0.00,0.01,0.61,-18.01,-85.41
68783,0.86,4.87,8.47,0.01,0.00,0.02,0.72,-18.06,-85.60
68790,0.85,4.87,8.48,0.01,0.00,0.02,0.96,-17.83,-85.49
68797,0.84,4.87,8.48,0.01,0.00,0.02,0.73,-17.87,-85.18
68804,0.85,4.87,8.48,0.01,0.00,0.02,0.98,-18.11,-81.95
68811,0.83,4.89,8.48,0.02,0.00,0.02,-0.29,-16.75,-81.03
68818,0.84,4.91,8.47,0.01,0.00,0.02,0.76,-18.49,-84.49
68825,0.83,4.92,8.47,0.02,0.00,0.02,0.86,-18.50,-84.26
68832,0.84,4.94,8.48,0.02,0.00,0.02,1.10,-18.37,-84.57
68839,0.82,4.99,8.49,0.02,0.00,0.02,0.61,-18.23,-85.49
68846,0.84,5.00,8.51,0.02,0.00,0.02,1.13,-18.44,-84.95
68853,0.85,4.97,8.50,0.02,0.00,0.02,0.66,-18.34,-84.92
68860,0.85,4.94,8.49,0.02,0.00,0.02,0.79,-16.19,-81.13
68867,0.85,4.92,8.46,0.01,0.00,0.02,0.94,-18.23,-85.85
68874,0.85,4.89,8.46,0.01,0.00,0.01,0.67,-18.58,-86.22
68881,0.84,4.87,8.48,0.02,0.00,0.01,0.61,-18.17,-86.55
68888,0.82,4.85,8.49,0.02,0.00,0.01,1.24,-18.01,-85.57
68895,0.83,4.83,8.47,0.02,0.00,0.01,0.96,-17.61,-86.14
68902,0.83,4.80,8.47,0.02,0.00,0.01,0.96,-17.42,-81.56
68909,0.85,4.79,8.47,0.02,-0.00,0.01,0.23,-16.24,-85.40
68916,0.83,4.82,8.45,0.02,-0.00,0.01,1.15,-17.63,-85.82
68923,0.84,4.84,8.47,0.03,-0.00,0.01,1.33,-18.53,-85.22
68930,0.86,4.86,8.48,0.03,-0.00,0.01,1.37,-18.30,-84.62
68937,0.83,4.89,8.46,0.04,-0.00,0.01,1.20,-18.75,-85.30
68944,0.86,4.90,8.44,0.04,-0.00,0.01,1.20,-18.87,-85.28
68951,0.85,4.90,8.43,0.04,-0.00,0.01,1.21,-18.27,-84.14
68958,0.86,4.90,8.44,0.04,-0.00,0.01,0.54,-16.97,-80.44
68965,0.84,4.95,8.47,0.05,-0.00,0.01,1.20,-18.59,-84.90
68972,0.84,4.95,8.48,0.05,-0.00,0.01,1.37,-18.80,-85.34
68979,0.85,5.02,8.50,0.05,-0.00,0.01,0.79,-18.61,-85.82
68986,0.85,5.04,8.52,0.05,-0.00,0.01,0.41,-18.90,-82.55
68993,0.87,5.11,8.51,0.04,-0.00,0.01,0.66,-18.43,-85.75
69000,0.88,5.11,8.50,0.04,-0.00,0.01,1.18,-17.03,-80.84
69007,0.89,5.10,8.47,0.03,-0.00,0.01,-0.19,-17.63,-86.00
69014,0.89,5.08,8.45,0.02,-0.00,0.01,0.99,-17.86,-85.68
69021,0.89,5.00,8.44,0.01,-0.00,0.01,1.48,-18.24,-85.81
69028,0.86,5.02,8.41,0.01,-0.00,0.01,1.24,-18.24,-85.68
69035,0.85,4.98,8.44,0.02,-0.00,0.01,1.36,-18.85,-85.24
69042,0.82,4.96,8.43,0.02,-0.00,0.00,1.20,-18.84,-85.09
69049,0.83,4.95,8.45,0.02,-0.00,0.00,1.30,-18.72,-82.72
69056,0.84,4.96,8.42,0.02,-0.00,0.00,0.20,-16.91,-81.99
69063,0.85,4.96,8.43,0.02,-0.00,0.00,1.13,-18.94,-84.95
69070,0.88,4.97,8.43,0.03,-0.00,0.00,1.58,-18.75,-84.30
69077,0.88,5.02,8.48,0.03,-0.00,0.01,1.21,-18.37,-84.54
69084,0.89,5.05,8.48,0.03,-0.00,0.01,1.21,-18.87,-85.11
69091,0.89,5.03,8.49,0.03,-0.00,0.01,0.70,-18.80,-85.46
69098,0.88,5.02,8.47,0.02,-0.00,0.02,0.80,-19.01,-82.15
69105,0.86,5.01,8.47,0.02,0.00,0.02,0.48,-18.94,-85.53
69112,0.87,4.96,8.44,0.02,0.00,0.02,1.18,-18.61,-86.12
69119,0.86,4.93,8.40,0.01,0.00,0.02,1.37,-18.39,-85.60
69126,0.84,4.91,8.41,0.02,0.00,0.02,1.11,-18.30,-85.69
69133,0.84,4.91,8.41,0.03,-0.00,0.01,0.92,-18.02,-84.98
69140,0.83,4.91,8.42,0.03,-0.00,0.01,0.61,-18.11,-85.53
69147,0.83,4.94,8.44,0.03,-0.00,0.01,0.76,-18.28,-80.24
69154,0.86,4.94,8.46,0.03,-0.00,0.01,0.51,-16.65,-84.17
69161,0.84,4.98,8.46,0.03,-0.00,0.01,1.17,-18.28,-84.57
69168,0.87,4.98,8.44,0.03,-0.00,0.01,1.13,-18.81,-85.25
69175,0.88,5.01,8.43,0.03,-0.00,0.01,1.20,-19.07,-84.42
69182,0.87,4.99,8.43,0.03,-0.00,0.01,1.43,-19.31,-84.38
69189,0.86,5.01,8.45,0.03,-0.00,0.01,1.11,-18.94,-84.38
69196,0.86,5.02,8.46,0.03,-0.00,0.01,1.32,-19.39,-83.34
69203,0.83,5.03,8.45,0.03,-0.00,0.01,0.50,-18.15,-81.25
69210,0.83,5.01,8.45,0.03,-0.00,0.01,1.05,-19.06,-85.79
69217,0.84,4.99,8.44,0.02,-0.00,0.01,0.95,-19.26,-85.98
69224,0.85,5.00,8.43,0.02,-0.00,0.01,0.56,-18.66,-85.98
69231,0.87,4.97,8.44,0.02,-0.00,0.00,1.05,-18.63,-85.76
69238,0.84,4.99,8.43,0.03,-0.00,0.00,0.54,-18.75,-85.05
69245,0.89,5.00,8.43,0.03,-0.00,0.00,1.05,-17.29,-80.49
69252,0.90,5.01,8.44,0.03,-0.00,0.00,-0.16,-18.93,-85.43
69259,0.90,5.02,8.45,0.03,-0.00,0.00,1.04,-19.29,-85.38
69266,0.89,5.05,8.43,0.03,-0.00,0.01,0.99,-19.32,-84.61
69273,0.90,5.03,8.44,0.03,-0.00,0.01,1.20,-19.20,-84.70
