timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
66726,-0.26,0.81,9.82,0.05,-0.02,-0.00,3.67,2.31,-83.32
66733,-0.24,0.79,9.83,0.05,-0.02,-0.00,3.52,2.35,-86.99
66740,-0.20,0.75,9.87,0.05,-0.02,-0.02,4.66,0.67,-88.29
66747,-0.19,0.73,9.86,0.05,-0.02,-0.02,4.27,0.91,-88.12
66754,-0.13,0.67,9.86,0.05,-0.02,-0.03,4.46,0.54,-87.97
66761,-0.12,0.68,9.86,0.05,-0.02,-0.03,4.27,0.09,-88.12
66768,-0.09,0.62,9.85,0.05,-0.02,-0.03,4.36,0.45,-88.56
66775,-0.07,0.59,9.87,0.06,-0.02,-0.03,4.08,0.15,-88.02
66782,-0.05,0.58,9.82,0.07,-0.01,-0.01,4.17,0.63,-88.44
66789,-0.05,0.56,9.83,0.07,-0.01,-0.01,4.18,1.01,-88.19
66796,-0.05,0.54,9.77,0.08,-0.01,0.00,4.36,0.95,-87.96
66803,-0.05,0.51,9.76,0.09,-0.01,0.03,3.64,0.51,-88.51
66810,-0.07,0.49,9.77,0.11,-0.00,0.05,4.19,0.88,-88.53
66817,-0.07,0.47,9.78,0.11,-0.00,0.05,4.09,0.37,-88.21
66824,-0.12,0.51,9.76,0.12,-0.00,0.07,4.36,0.29,-88.00
66831,-0.15,0.48,9.76,0.12,-0.00,0.09,4.22,0.42,-87.52
66838,-0.16,0.45,9.75,0.13,-0.00,0.09,3.77,0.23,-87.39
66845,-0.19,0.47,9.76,0.13,-0.00,0.09,3.83,-0.25,-87.58
66852,-0.19,0.46,9.80,0.15,-0.00,0.10,4.18,0.69,-87.68
66859,-0.20,0.46,9.84,0.16,-0.00,0.10,4.37,0.18,-87.71
66866,-0.23,0.49,9.90,0.19,-0.01,0.09,4.33,-0.26,-87.27
66873,-0.22,0.51,9.91,0.19,-0.01,0.09,4.57,-0.57,-87.61
66880,-0.20,0.60,9.96,0.20,-0.01,0.09,4.02,-0.39,-87.64
66887,-0.17,0.59,9.95,0.21,-0.01,0.09,3.90,-0.34,-87.88
66894,-0.11,0.50,9.86,0.20,-0.01,0.09,3.95,-0.64,-85.12
66901,-0.08,0.46,9.79,0.20,-0.01,0.09,3.22,-0.41,-88.03
66908,-0.03,0.39,9.66,0.20,-0.01,0.09,4.57,0.00,-88.31
66915,0.01,0.36,9.63,0.21,-0.01,0.10,4.81,-0.06,-87.93
66922,0.07,0.31,9.57,0.23,-0.01,0.10,4.79,-0.12,-88.91
66929,0.08,0.27,9.58,0.23,-0.01,0.10,4.52,-0.86,-88.92
66936,0.08,0.26,9.62,0.25,-0.00,0.11,4.38,-0.34,-88.64
66943,0.06,0.28,9.63,0.28,0.01,0.11,4.90,-0.95,-88.67
66950,0.01,0.32,9.70,0.31,0.02,0.13,3.95,0.95,-82.96
66957,-0.04,0.32,9.75,0.31,0.02,0.13,4.00,1.18,-83.08
66964,-0.18,0.38,9.87,0.34,0.03,0.15,3.79,0.72,-83.31
66971,-0.22,0.47,9.88,0.38,0.04,0.17,3.74,0.28,-83.50
66978,-0.37,0.63,9.95,0.41,0.04,0.18,2.98,0.45,-84.01
66985,-0.43,0.71,9.98,0.41,0.04,0.18,3.24,-1.48,-88.09
66992,-0.52,0.87,10.00,0.42,0.03,0.17,4.47,-1.97,-88.12
66999,-0.54,0.93,10.00,0.41,0.02,0.15,4.17,-1.94,-88.28
67006,-0.56,0.98,9.95,0.39,0.01,0.13,3.89,-2.21,-88.50
67013,-0.55,1.00,9.94,0.39,0.01,0.13,3.87,-2.02,-88.03
67020,-0.47,1.03,9.86,0.40,-0.01,0.11,4.59,-2.31,-88.48
67027,-0.43,1.03,9.81,0.42,-0.03,0.08,4.05,-2.15,-88.44
67034,-0.30,1.03,9.79,0.44,-0.04,0.05,4.68,-2.56,-87.85
67041,-0.22,1.08,9.77,0.44,-0.04,0.05,4.81,-2.32,-87.27
67048,-0.11,1.16,9.77,0.46,-0.06,0.01,3.79,-1.01,-83.41
67055,-0.06,1.18,9.76,0.48,-0.07,-0.03,3.67,-2.18,-87.77
67062,0.06,1.22,9.78,0.49,-0.07,-0.06,4.02,-3.10,-87.94
67069,0.11,1.22,9.79,0.49,-0.07,-0.06,4.47,-3.52,-87.43
67076,0.19,1.20,9.81,0.50,-0.07,-0.07,4.41,-3.86,-87.47
67083,0.18,1.24,9.86,0.54,-0.06,-0.05,4.15,-3.87,-87.94
67090,0.12,1.41,9.86,0.58,-0.04,-0.02,4.94,-3.84,-87.65
67097,0.11,1.49,9.87,0.58,-0.04,-0.02,4.34,-3.23,-86.69
67104,0.06,1.60,9.85,0.60,-0.02,0.00,4.47,-4.53,-88.15
67111,0.05,1.63,9.80,0.61,-0.01,0.02,4.08,-4.95,-88.18
67118,0.03,1.71,9.66,0.61,0.00,0.02,4.49,-5.03,-89.11
67125,0.01,1.77,9.58,0.61,0.00,0.02,4.28,-4.81,-88.85
67132,-0.02,1.88,9.42,0.62,0.01,0.02,4.05,-5.12,-89.01
67139,-0.02,1.96,9.32,0.64,0.01,0.02,4.47,-4.71,-85.88
67146,-0.05,2.18,9.25,0.66,0.02,0.01,4.14,-4.84,-88.79
67153,-0.04,2.26,9.21,0.66,0.02,0.01,4.02,-5.60,-88.82
67160,-0.08,2.52,9.23,0.68,0.02,0.01,4.05,-6.01,-88.73
67167,-0.11,2.65,9.22,0.69,0.02,0.01,4.41,-6.46,-88.72
67174,-0.08,2.83,9.27,0.68,0.01,-0.01,4.17,-6.55,-88.28
67181,-0.10,2.95,9.30,0.68,0.01,-0.01,4.25,-6.64,-87.59
67188,-0.12,3.18,9.36,0.66,0.01,-0.03,4.59,-6.26,-88.09
67195,-0.14,3.32,9.38,0.62,0.02,-0.06,3.35,-5.17,-83.27
67202,-0.21,3.60,9.43,0.57,0.02,-0.08,4.37,-7.13,-88.23
67209,-0.28,3.77,9.47,0.57,0.02,-0.08,4.79,-6.66,-88.04
67216,-0.40,4.02,9.55,0.51,0.03,-0.10,4.78,-6.91,-88.60
67223,-0.47,4.14,9.56,0.44,0.03,-0.10,4.69,-7.51,-88.29
67230,-0.59,4.31,9.66,0.37,0.03,-0.10,4.57,-7.37,-88.02
67237,-0.64,4.40,9.71,0.37,0.03,-0.10,4.56,-6.99,-82.91
67244,-0.77,4.55,9.81,0.30,0.02,-0.12,3.74,-5.63,-83.27
67251,-0.84,4.60,9.85,0.22,0.01,-0.15,3.98,-5.63,-82.43
67258,-0.87,4.63,9.88,0.13,-0.00,-0.19,4.22,-5.95,-84.86
67265,-0.85,4.56,9.90,0.13,-0.00,-0.19,4.78,-7.64,-87.87
67272,-0.79,4.35,9.89,0.03,-0.02,-0.24,4.49,-7.59,-87.69
67279,-0.71,4.22,9.85,-0.07,-0.03,-0.31,4.85,-7.76,-87.50
67286,-0.56,3.93,9.74,-0.15,-0.04,-0.37,4.66,-7.91,-85.72
67293,-0.44,3.76,9.70,-0.15,-0.04,-0.37,3.89,-6.74,-86.88
67300,-0.32,3.36,9.65,-0.22,-0.05,-0.43,4.81,-7.95,-86.70
67307,-0.26,3.16,9.63,-0.28,-0.05,-0.47,5.10,-7.41,-86.95
67314,-0.18,2.78,9.59,-0.32,-0.04,-0.48,5.03,-7.35,-87.61
67321,-0.18,2.63,9.60,-0.32,-0.04,-0.48,4.74,-7.45,-88.02
67328,-0.01,2.29,9.58,-0.34,-0.05,-0.45,5.04,-7.10,-87.65
67335,0.04,2.12,9.58,-0.36,-0.05,-0.38,4.93,-7.15,-87.74
67342,0.20,1.77,9.61,-0.36,-0.05,-0.31,4.90,-4.95,-87.91
67349,0.30,1.64,9.60,-0.36,-0.05,-0.31,5.42,-6.28,-88.82
67356,0.47,1.40,9.61,-0.36,-0.05,-0.23,4.78,-5.82,-87.78
67363,0.58,1.27,9.60,-0.36,-0.05,-0.14,4.82,-5.92,-87.94
67370,0.77,1.05,9.53,-0.35,-0.03,-0.05,4.57,-5.79,-87.49
67377,0.81,0.92,9.49,-0.35,-0.03,-0.05,4.69,-6.05,-87.91
67384,0.86,0.68,9.38,-0.31,-0.01,0.04,4.60,-6.08,-85.52
67391,0.81,0.62,9.33,-0.23,0.02,0.12,4.85,-6.53,-87.42
67398,0.71,0.53,9.29,-0.14,0.05,0.18,4.46,-6.07,-87.26
67405,0.61,0.54,9.31,-0.14,0.05,0.18,4.81,-6.31,-87.65
67412,0.34,0.68,9.36,-0.05,0.08,0.20,4.34,-6.24,-86.35
67419,0.22,0.77,9.40,0.02,0.09,0.21,4.94,-6.43,-86.64
67426,-0.05,0.99,9.46,0.09,0.09,0.21,4.91,-5.92,-87.84
67433,-0.16,1.11,9.49,0.09,0.09,0.21,4.76,-6.34,-87.81
67440,-0.32,1.37,9.59,0.15,0.08,0.20,4.19,-4.60,-82.93
67447,-0.37,1.54,9.64,0.20,0.06,0.19,4.22,-4.84,-82.05
67454,-0.35,1.93,9.72,0.23,0.04,0.19,4.41,-5.64,-87.83
67461,-0.33,2.09,9.74,0.23,0.04,0.19,4.72,-6.96,-87.80
67468,-0.21,2.38,9.79,0.23,0.02,0.19,5.23,-6.34,-87.40
67475,-0.15,2.51,9.81,0.22,0.01,0.18,5.17,-6.31,-88.09
67482,0.03,2.73,9.74,0.20,0.00,0.19,5.07,-6.61,-82.81
67489,0.16,2.85,9.71,0.20,0.00,0.19,4.44,-6.23,-88.09
67496,0.35,2.99,9.70,0.17,0.01,0.19,4.84,-6.09,-87.75
67503,0.42,3.06,9.71,0.14,0.02,0.19,5.48,-6.99,-87.88
67510,0.51,3.12,9.71,0.11,0.04,0.20,5.04,-6.91,-87.46
67517,0.58,3.13,9.71,0.11,0.04,0.20,5.33,-7.07,-87.11
67524,0.44,3.11,9.74,0.07,0.07,0.21,5.19,-7.12,-87.37
67531,0.30,3.13,9.74,0.04,0.11,0.24,5.20,-6.65,-86.23
67538,-0.14,3.17,9.73,-0.01,0.14,0.29,4.46,-5.19,-84.16
67545,-0.36,3.14,9.67,-0.01,0.14,0.29,5.06,-6.74,-87.36
67552,-0.83,2.93,9.54,-0.06,0.16,0.36,4.78,-7.34,-87.78
67559,-1.01,2.74,9.47,-0.11,0.18,0.44,4.66,-6.97,-88.38
67566,-1.29,2.25,9.29,-0.14,0.17,0.49,5.00,-6.72,-88.44
67573,-1.40,2.01,9.22,-0.14,0.17,0.49,4.87,-6.75,-88.23
67580,-1.51,1.58,9.16,-0.12,0.16,0.49,4.75,-5.00,-83.38
67587,-1.55,1.42,9.17,-0.08,0.13,0.41,4.17,-6.26,-88.29
67594,-1.55,1.20,9.28,-0.03,0.09,0.27,4.95,-6.34,-88.16
67601,-1.55,1.18,9.35,-0.03,0.09,0.27,5.32,-5.76,-87.97
67608,-1.51,1.17,9.44,0.01,0.05,0.07,5.44,-6.20,-87.55
67615,-1.47,1.17,9.48,0.03,0.01,-0.11,5.00,-6.69,-87.84
67622,-1.24,1.26,9.47,0.04,-0.03,-0.25,4.79,-6.71,-87.58
67629,-1.17,1.30,9.48,0.04,-0.03,-0.25,5.26,-6.65,-84.43
67636,-0.85,1.38,9.49,0.06,-0.06,-0.32,5.16,-6.61,-86.99
67643,-0.71,1.40,9.47,0.10,-0.08,-0.34,5.09,-6.55,-87.43
67650,-0.46,1.42,9.55,0.15,-0.09,-0.31,4.84,-6.34,-86.73
