timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
137670,0.91,-0.02,9.90,-0.29,-0.14,-0.43,-3.17,10.68,-90.76
137677,0.92,0.13,9.87,-0.29,-0.14,-0.40,-3.19,11.96,-85.72
137684,1.04,0.17,9.80,-0.32,-0.14,-0.38,-3.43,11.47,-90.84
137691,1.13,0.09,9.78,-0.32,-0.14,-0.38,-3.68,11.18,-90.81
137698,1.27,-0.18,9.78,-0.39,-0.14,-0.38,-3.74,11.33,-90.75
137705,1.31,-0.32,9.82,-0.44,-0.13,-0.42,-3.65,10.92,-90.75
137712,1.37,-0.56,9.94,-0.47,-0.11,-0.45,-3.93,11.11,-90.92
137719,1.42,-0.64,9.99,-0.47,-0.11,-0.45,-4.59,11.62,-88.13
137726,1.57,-0.89,10.01,-0.50,-0.10,-0.46,-5.32,13.14,-88.89
137733,1.65,-1.05,9.99,-0.52,-0.08,-0.42,-4.09,12.13,-90.85
137740,1.70,-1.36,9.89,-0.53,-0.06,-0.33,-4.17,12.38,-91.03
137747,1.69,-1.53,9.84,-0.53,-0.06,-0.33,-4.09,12.61,-90.65
137754,1.56,-1.84,9.68,-0.51,-0.03,-0.19,-3.90,12.54,-90.16
137761,1.48,-1.97,9.63,-0.45,-0.01,-0.05,-3.74,12.53,-90.43
137768,1.28,-2.08,9.61,-0.36,0.01,0.07,-3.81,12.51,-90.02
137775,1.09,-2.02,9.68,-0.36,0.01,0.07,-4.43,14.12,-84.93
137782,0.70,-1.52,9.83,-0.25,0.03,0.14,-4.36,12.77,-89.36
137789,0.43,-1.04,9.99,-0.14,0.04,0.17,-3.98,12.54,-89.93
137796,0.69,-0.95,9.92,-0.15,0.03,0.14,-4.05,12.95,-90.11
137803,0.49,-0.71,10.14,-0.15,0.03,0.14,-3.39,12.86,-89.36
137810,0.67,-0.49,10.20,-0.17,0.03,0.09,-3.79,12.83,-89.42
137817,0.60,-0.39,10.29,-0.22,0.03,0.02,-3.76,12.70,-89.80
137824,0.63,-0.40,10.24,-0.32,0.04,-0.03,-4.55,14.95,-89.54
137831,0.61,-0.48,10.20,-0.32,0.04,-0.03,-3.95,13.64,-90.79
137838,0.63,-0.88,10.01,-0.42,0.04,-0.04,-3.43,13.87,-90.06
