timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
53257,0.58,3.45,9.27,0.00,0.01,0.03,-7.31,-68.28,-45.00
53264,0.56,3.39,9.26,-0.00,0.01,0.04,-7.04,-66.87,-44.12
53271,0.55,3.34,9.25,-0.00,0.01,0.05,-6.84,-68.06,-47.63
53278,0.51,3.29,9.24,-0.00,0.01,0.05,-6.83,-68.34,-48.06
53285,0.51,3.27,9.25,-0.00,0.01,0.05,-7.15,-68.74,-48.16
53292,0.49,3.23,9.25,0.00,0.01,0.06,-7.29,-68.78,-48.73
53299,0.49,3.22,9.24,0.01,0.01,0.06,-7.37,-68.99,-45.09
53306,0.49,3.16,9.24,0.02,0.01,0.06,-3.76,-66.98,-43.72
53313,0.47,3.16,9.24,0.02,0.01,0.06,-7.34,-68.44,-48.55
53320,0.49,3.15,9.23,0.02,0.01,0.05,-7.00,-67.89,-48.92
53327,0.47,3.13,9.23,0.03,0.01,0.05,-6.85,-68.21,-49.01
53334,0.48,3.13,9.22,0.04,0.01,0.04,-6.96,-68.08,-47.90
53341,0.49,3.14,9.23,0.04,0.01,0.04,-7.15,-68.11,-47.76
53348,0.49,3.14,9.24,0.05,0.01,0.03,-6.53,-68.33,-47.82
53355,0.50,3.14,9.23,0.06,0.01,0.03,-7.04,-68.74,-43.91
53362,0.49,3.15,9.25,0.07,0.01,0.02,-7.91,-67.77,-47.03
53369,0.49,3.17,9.25,0.07,0.01,0.02,-7.48,-69.10,-48.04
53376,0.49,3.19,9.25,0.08,0.01,0.01,-7.06,-68.80,-48.71
53383,0.48,3.20,9.27,0.08,0.01,0.01,-6.81,-68.78,-47.75
53390,0.48,3.21,9.27,0.09,0.01,0.00,-7.06,-69.15,-48.79
53397,0.47,3.26,9.27,0.09,0.01,0.00,-7.07,-68.99,-49.04
53404,0.49,3.29,9.25,0.09,0.01,0.00,-7.19,-68.97,-47.98
53411,0.47,3.30,9.26,0.09,0.00,-0.00,-7.61,-67.17,-44.67
53418,0.49,3.33,9.25,0.09,0.00,-0.00,-7.25,-68.74,-49.12
53425,0.47,3.35,9.25,0.09,0.00,-0.00,-6.97,-68.39,-48.85
53432,0.48,3.33,9.23,0.09,0.00,-0.01,-7.21,-68.08,-49.18
53439,0.46,3.32,9.22,0.09,0.00,-0.01,-7.12,-68.18,-49.09
53446,0.45,3.35,9.21,0.10,0.00,-0.02,-6.61,-68.18,-48.68
53453,0.47,3.35,9.23,0.10,0.00,-0.02,-6.62,-67.22,-43.12
53460,0.46,3.36,9.24,0.10,0.00,-0.02,-7.59,-67.33,-48.96
53467,0.48,3.35,9.23,0.11,-0.00,-0.03,-6.64,-68.08,-48.28
53474,0.49,3.35,9.24,0.11,-0.00,-0.03,-6.72,-68.31,-47.72
53481,0.48,3.37,9.23,0.11,-0.00,-0.03,-6.81,-68.87,-48.06
53488,0.47,3.38,9.21,0.11,-0.00,-0.04,-6.90,-69.18,-48.00
53495,0.47,3.40,9.23,0.11,-0.00,-0.05,-6.39,-69.03,-47.91
53502,0.48,3.45,9.22,0.11,-0.01,-0.05,-6.85,-68.90,-45.50
53509,0.49,3.48,9.22,0.11,-0.01,-0.05,-7.59,-67.80,-45.41
53516,0.51,3.54,9.19,0.11,-0.01,-0.05,-7.22,-69.37,-48.38
53523,0.52,3.57,9.20,0.11,-0.01,-0.05,-6.87,-69.00,-48.55
53530,0.53,3.64,9.21,0.11,-0.01,-0.04,-6.59,-69.28,-48.79
53537,0.51,3.67,9.21,0.11,-0.01,-0.04,-6.75,-68.77,-49.05
53544,0.51,3.70,9.21,0.10,-0.01,-0.04,-6.75,-68.75,-48.68
53551,0.50,3.71,9.21,0.10,-0.01,-0.04,-7.29,-67.16,-43.25
53558,0.50,3.70,9.19,0.09,-0.01,-0.04,-7.19,-69.06,-48.79
53565,0.49,3.71,9.20,0.09,-0.01,-0.04,-6.84,-69.45,-48.55
