timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
66459,1.57,2.35,9.55,-0.18,0.06,-0.01,-6.53,-4.36,-90.49
66466,1.54,2.33,9.53,-0.18,0.06,-0.01,-6.39,-2.75,-85.24
66473,1.51,2.24,9.50,-0.19,0.06,0.01,-6.75,-3.57,-90.70
66480,1.51,2.19,9.51,-0.20,0.06,0.01,-6.11,-3.71,-90.31
66487,1.47,2.09,9.49,-0.20,0.06,0.00,-5.96,-3.73,-90.32
66494,1.45,2.05,9.47,-0.20,0.06,0.00,-5.99,-3.33,-90.41
66501,1.49,1.98,9.45,-0.19,0.06,-0.01,-6.33,-3.89,-90.05
66508,1.51,1.94,9.46,-0.18,0.06,-0.02,-5.93,-3.96,-90.16
66515,1.50,1.88,9.50,-0.17,0.06,-0.03,-6.05,-4.09,-87.45
66522,1.49,1.87,9.50,-0.17,0.06,-0.03,-6.83,-2.57,-84.61
66529,1.50,1.84,9.50,-0.15,0.06,-0.04,-6.30,-4.33,-89.65
66536,1.50,1.82,9.50,-0.14,0.06,-0.03,-5.92,-4.56,-89.75
66543,1.55,1.80,9.48,-0.13,0.06,-0.02,-5.77,-4.18,-89.93
66550,1.59,1.80,9.46,-0.13,0.06,-0.02,-5.38,-4.18,-89.86
66557,1.61,1.77,9.47,-0.12,0.06,-0.01,-5.98,-4.05,-90.18
66564,1.58,1.82,9.47,-0.10,0.06,-0.00,-5.96,-3.93,-90.49
66571,1.53,1.89,9.52,-0.09,0.07,0.01,-6.45,-3.89,-90.78
66578,1.48,1.94,9.57,-0.09,0.07,0.01,-6.09,-3.71,-90.97
66585,1.42,2.02,9.58,-0.08,0.07,0.03,-6.01,-3.11,-90.72
66592,1.37,2.07,9.60,-0.07,0.07,0.05,-5.44,-3.01,-90.28
66599,1.31,2.06,9.58,-0.08,0.07,0.07,-5.69,-3.14,-90.56
66606,1.28,2.07,9.57,-0.08,0.07,0.07,-5.85,-3.16,-90.02
66613,1.21,2.09,9.54,-0.07,0.06,0.08,-5.28,-3.41,-86.58
66620,1.21,2.09,9.53,-0.07,0.06,0.08,-6.21,-1.46,-89.45
66627,1.21,2.10,9.54,-0.05,0.05,0.06,-5.10,-3.60,-89.99
66634,1.21,2.09,9.54,-0.05,0.05,0.06,-5.50,-3.71,-89.35
66641,1.25,2.14,9.57,-0.05,0.04,0.04,-5.88,-3.54,-89.04
66648,1.26,2.17,9.60,-0.04,0.03,0.02,-5.71,-3.61,-89.23
66655,1.30,2.23,9.60,-0.04,0.03,0.00,-5.88,-3.26,-89.10
66662,1.32,2.26,9.61,-0.04,0.03,0.00,-5.69,-3.81,-89.78
66669,1.36,2.28,9.61,-0.05,0.02,-0.00,-6.23,-1.34,-86.57
66676,1.39,2.31,9.60,-0.06,0.02,0.00,-5.89,-3.52,-90.66
66683,1.38,2.36,9.60,-0.07,0.02,0.01,-6.14,-2.94,-91.11
66690,1.36,2.36,9.60,-0.07,0.02,0.01,-5.69,-2.94,-91.01
66697,1.35,2.39,9.60,-0.08,0.02,0.02,-5.77,-2.82,-90.46
66704,1.33,2.39,9.60,-0.09,0.01,0.03,-5.70,-2.53,-91.01
66711,1.30,2.39,9.58,-0.10,0.01,0.03,-5.58,-1.77,-85.79
66718,1.31,2.38,9.58,-0.10,0.01,0.03,-6.64,-1.93,-90.13
66725,1.30,2.34,9.58,-0.11,0.01,0.03,-5.71,-2.70,-90.56
66732,1.29,2.32,9.58,-0.11,0.00,0.01,-5.55,-2.75,-89.92
