timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
86527,0.72,1.53,9.85,-0.02,-0.08,-0.12,0.79,0.56,-89.02
86534,0.73,1.51,9.77,-0.04,-0.08,-0.04,1.93,-0.94,-91.22
86541,0.67,1.46,9.74,-0.06,-0.06,0.05,1.34,-0.72,-90.92
86548,0.49,1.30,9.72,-0.07,-0.05,0.14,1.61,-0.85,-91.57
86555,0.37,1.23,9.73,-0.07,-0.05,0.14,1.05,-1.07,-91.49
86562,0.11,1.13,9.78,-0.06,-0.03,0.18,1.05,-0.83,-91.49
86569,0.04,1.09,9.81,-0.05,-0.02,0.18,0.13,1.53,-87.62
86576,-0.08,1.09,9.92,-0.04,-0.02,0.14,0.54,-0.64,-91.77
86583,-0.08,1.14,9.94,-0.04,-0.02,0.14,1.24,-0.37,-91.92
86590,-0.00,1.30,10.03,-0.03,-0.02,0.09,1.40,-0.12,-91.23
86597,0.06,1.38,10.06,-0.02,-0.02,0.07,1.59,-0.70,-90.30
86604,0.16,1.53,10.11,-0.02,-0.01,0.06,1.74,-0.63,-90.68
86611,0.20,1.60,10.12,-0.02,-0.01,0.06,1.52,-0.32,-90.37
86618,0.25,1.61,10.05,-0.04,-0.01,0.07,1.59,-0.73,-86.26
86625,0.26,1.57,10.01,-0.07,-0.00,0.09,0.60,1.72,-90.06
86632,0.28,1.43,9.90,-0.09,0.00,0.11,1.56,-0.56,-90.46
86639,0.28,1.38,9.84,-0.09,0.00,0.11,1.67,-0.44,-90.47
86646,0.25,1.29,9.78,-0.09,0.01,0.12,1.68,-0.15,-91.08
86653,0.23,1.26,9.79,-0.08,0.01,0.13,1.34,-0.20,-91.03
86660,0.18,1.27,9.78,-0.07,0.01,0.14,1.30,-1.26,-91.54
86667,0.18,1.27,9.78,-0.07,0.01,0.14,1.39,-1.05,-86.38
86674,0.17,1.33,9.79,-0.06,0.01,0.16,1.13,-0.94,-91.90
86681,0.15,1.33,9.81,-0.05,0.01,0.18,0.89,0.10,-91.96
86688,0.15,1.36,9.83,-0.04,0.01,0.21,1.20,0.31,-91.45
86695,0.16,1.37,9.85,-0.04,0.01,0.21,1.42,0.04,-92.25
86702,0.19,1.36,9.87,-0.05,0.01,0.23,1.52,0.18,-91.77
86709,0.19,1.36,9.88,-0.07,0.01,0.23,1.75,-0.26,-91.33
86716,0.18,1.43,9.90,-0.08,0.01,0.24,1.68,0.61,-86.74
86723,0.14,1.46,9.90,-0.08,0.01,0.24,0.70,0.10,-90.76
86730,0.07,1.55,9.88,-0.09,0.01,0.24,1.29,-0.34,-91.27
86737,0.02,1.58,9.88,-0.09,0.02,0.25,1.46,-0.91,-91.00
86744,-0.06,1.73,9.93,-0.10,0.02,0.26,1.58,-0.03,-90.62
86751,-0.09,1.82,9.95,-0.10,0.02,0.26,1.80,-0.07,-90.91
86758,-0.11,1.94,10.01,-0.11,0.01,0.24,1.20,-0.51,-91.06
86765,-0.10,1.96,10.04,-0.15,0.01,0.20,1.15,-0.72,-88.18
86772,-0.05,1.97,10.06,-0.20,0.01,0.16,0.32,0.83,-89.75
86779,-0.02,1.99,10.05,-0.20,0.01,0.16,0.88,-0.35,-91.98
86786,-0.01,1.99,10.06,-0.24,0.01,0.11,1.52,-0.09,-92.58
86793,-0.02,2.00,10.06,-0.27,0.01,0.08,1.64,0.18,-91.89
86800,-0.03,2.03,10.08,-0.30,0.01,0.05,1.37,0.56,-91.55
86807,-0.03,2.04,10.11,-0.30,0.01,0.05,1.32,0.64,-91.22
86814,-0.04,2.03,10.16,-0.33,0.01,0.04,1.34,1.83,-86.69
86821,-0.03,2.00,10.19,-0.37,0.01,0.03,0.92,0.89,-91.26
86828,-0.01,1.96,10.25,-0.40,0.01,0.01,1.51,0.79,-90.89
