timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
47780,4.39,-7.06,5.77,-0.06,-0.19,-0.49,-12.15,37.15,-70.74
47787,4.48,-6.99,5.78,-0.04,-0.19,-0.48,-12.13,37.31,-70.78
47794,4.64,-7.00,5.82,-0.04,-0.19,-0.46,-12.09,38.89,-65.21
47801,4.71,-7.01,5.79,-0.03,-0.18,-0.46,-13.21,37.93,-70.48
47808,4.75,-7.03,5.79,-0.01,-0.17,-0.43,-12.86,37.47,-70.80
47815,4.78,-7.03,5.78,0.00,-0.16,-0.41,-12.77,36.86,-71.10
47822,4.83,-7.01,5.79,0.00,-0.16,-0.39,-13.24,37.17,-74.61
47829,4.89,-6.99,5.80,0.02,-0.15,-0.39,-13.83,36.82,-71.28
47836,5.02,-6.98,5.84,0.03,-0.14,-0.38,-13.21,36.82,-68.96
47843,5.08,-6.93,5.84,0.05,-0.12,-0.38,-14.06,39.18,-69.35
47850,5.30,-6.87,5.83,0.05,-0.12,-0.38,-13.67,37.33,-70.75
47857,5.39,-6.81,5.87,0.06,-0.11,-0.38,-13.88,36.98,-70.71
47864,5.49,-6.64,5.90,0.07,-0.09,-0.37,-13.88,36.69,-71.32
47871,5.52,-6.60,5.93,0.07,-0.06,-0.35,-14.19,36.88,-70.58
47878,5.66,-6.49,5.85,0.07,-0.06,-0.32,-13.99,36.52,-71.00
47885,5.67,-6.44,5.78,0.06,-0.03,-0.32,-14.15,36.54,-70.13
47892,5.63,-6.36,5.62,0.05,-0.00,-0.29,-14.50,39.05,-65.97
47899,5.56,-6.41,5.55,0.04,0.03,-0.27,-14.78,36.51,-70.93
47906,5.50,-6.56,5.38,0.04,0.03,-0.27,-14.22,36.80,-70.84
47913,5.48,-6.69,5.30,0.03,0.05,-0.24,-14.02,36.54,-70.89
47920,5.50,-6.89,5.17,0.02,0.05,-0.22,-14.31,36.64,-70.89
47927,5.49,-6.94,5.19,0.04,0.06,-0.19,-14.43,36.57,-71.09
47934,5.54,-6.88,5.39,0.04,0.06,-0.19,-14.57,36.33,-66.37
47941,5.58,-6.79,5.53,0.07,0.07,-0.15,-15.58,38.09,-71.70
47948,5.68,-6.53,5.72,0.09,0.08,-0.11,-14.57,36.89,-71.89
47955,5.72,-6.40,5.75,0.09,0.10,-0.07,-14.47,37.37,-71.43
47962,5.69,-6.14,5.67,0.09,0.10,-0.07,-14.79,37.08,-71.16
47969,5.66,-6.06,5.59,0.07,0.12,-0.03,-14.56,37.20,-71.31
47976,5.48,-6.11,5.41,0.03,0.15,0.00,-14.19,36.67,-70.86
47983,5.35,-6.21,5.34,-0.02,0.18,0.04,-14.67,36.86,-69.58
47990,5.12,-6.49,5.27,-0.02,0.18,0.04,-14.97,37.80,-65.90
47997,4.96,-6.63,5.25,-0.05,0.20,0.08,-14.19,36.67,-70.52
48004,4.70,-6.75,5.22,-0.08,0.22,0.10,-14.69,36.73,-70.48
48011,4.58,-6.80,5.22,-0.08,0.23,0.11,-14.26,36.64,-69.85
48018,4.47,-6.77,5.27,-0.08,0.23,0.11,-14.47,36.89,-70.51
